date,Location,MinTemp,MaxTemp,Rainfall,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,RainToday,RainTomorrow
26-09-2021,sivakasi,22.1,32.9,0,19,26,58,39,1008.2,1005.6,0,0
27-09-2021,sivakasi,21,28.1,1,20,35,53,68,1007.6,1005.9,0,0
28-09-2021,sivakasi,21.6,31.6,6.2,24,35,81,47,1007.2,1005,1,1
29-09-2021,sivakasi,20.3,33.8,0,22,19,60,45,1008.9,1007.1,0,0
30-09-2021,sivakasi,22.1,33.6,0,31,28,56,34,1011.4,1008.4,0,0
01-10-2021,sivakasi,19.1,32.5,0,30,20,54,32,1011.2,1007.6,0,0
02-10-2021,sivakasi,27,32.7,0,17,19,59,34,1009.5,1005.7,0,0
03-10-2021,sivakasi,23.8,33.6,0,22,9,58,44,1006.9,1004,0,0
04-10-2021,sivakasi,22.4,37.9,0,13,22,63,25,1004.6,1000.6,0,0
05-10-2021,sivakasi,19.3,36.9,0,6,22,48,15,1004.2,1002.6,0,0
06-10-2021,sivakasi,19.5,36.9,0,22,22,62,25,1006.3,1003.2,0,0
07-10-2021,sivakasi,19,35.5,0,20,11,53,27,1008.7,1005.8,0,0
08-10-2021,sivakasi,17.8,33.6,0,20,13,49,29,1012.4,1009.7,0,0
09-10-2021,sivakasi,17.8,34.4,0,15,9,56,25,1013.6,1010.2,0,0
10-10-2021,sivakasi,18.6,33.1,0,17,9,55,28,1011.9,1007.8,0,0
11-10-2021,sivakasi,19.6,34.6,0,26,15,59,30,1009.3,1005.8,0,0
12-10-2021,sivakasi,22.1,40.2,0,19,13,45,21,1008.9,1005.9,0,0
13-10-2021,sivakasi,24.6,41.4,0,20,11,51,24,1012.7,1009.6,0,0
14-10-2021,sivakasi,25.2,39.9,0,20,15,52,28,1014.8,1010.9,0,0
15-10-2021,sivakasi,22.4,40.4,1.4,9,11,59,26,1011.2,1008.9,1,1
16-10-2021,sivakasi,20.1,33.1,5,26,20,54,28,1016.9,1014.4,1,1
17-10-2021,sivakasi,17.6,34.1,0,22,19,52,31,1019.5,1015.9,0,0
18-10-2021,sivakasi,19.8,36.8,0,19,9,63,23,1018,1013.1,0,0
19-10-2021,sivakasi,22.9,37.1,0,28,19,60,32,1015.8,1011.6,0,0
20-10-2021,sivakasi,25.7,38.9,0,31,20,62,32,1015.9,1012.4,0,0
21-10-2021,sivakasi,25,37.6,0,24,17,67,29,1017.5,1013.3,0,0
22-10-2021,sivakasi,25.3,37.4,0,26,15,60,35,1015.9,1012.5,0,0
23-10-2021,sivakasi,25,37.4,0,30,20,63,26,1015.6,1011.9,0,0
24-10-2021,sivakasi,25.3,37.1,0,26,17,66,42,1016.6,1013.9,0,0
25-10-2021,sivakasi,26.1,34.6,0,22,19,62,89,1015.5,1014.4,0,0
26-10-2021,sivakasi,21.3,31.2,13.4,13,13,86,55,1015.3,1013.1,1,1
27-10-2021,sivakasi,20,33,10.8,22,11,62,34,1019.3,1016.8,1,1
28-10-2021,sivakasi,18.7,33.4,0,17,13,60,31,1021.2,1016.8,0,0
29-10-2021,sivakasi,19,33.5,0,22,7,64,35,1018.6,1014.2,0,0
30-10-2021,sivakasi,20.7,35.7,0,19,9,61,32,1015.7,1011.5,0,0
31-10-2021,sivakasi,22.6,36.2,0,24,9,54,30,1014.6,1011.4,0,0
01-11-2021,sivakasi,20.6,30.6,48.8,15,33,71,62,1016.6,1014.6,1,1
02-11-2021,sivakasi,20.2,29.1,15,7,7,74,50,1017.8,1015.2,1,1
03-11-2021,sivakasi,19.9,32.3,1,17,13,64,43,1016.7,1013,0,0
04-11-2021,sivakasi,20.1,33.4,0,17,7,66,41,1014,1010.8,0,0
05-11-2021,sivakasi,22,34.2,0,28,13,68,39,1013.3,1009.9,0,0
06-11-2021,sivakasi,22.2,34.9,0,22,17,71,39,1013.1,1010,0,0
07-11-2021,sivakasi,24,37.5,0,15,11,63,34,1011.2,1007.2,0,0
08-11-2021,sivakasi,23.8,34.5,0,28,28,52,20,1009,1007.4,0,0
09-11-2021,sivakasi,20.5,33.7,0,24,13,48,33,1013.8,1012.2,0,0
10-11-2021,sivakasi,15,30,0,13,19,52,31,1019.1,1015.7,0,0
11-11-2021,sivakasi,15.5,31.8,0,11,17,51,28,1018.1,1013.5,0,0
12-11-2021,sivakasi,17.9,32.2,0,22,9,67,28,1014.8,1011.1,0,0
13-11-2021,sivakasi,18.7,33.9,0,28,11,62,29,1012.6,1009,0,0
14-11-2021,sivakasi,21.5,35.7,0,26,9,63,26,1011.7,1008.2,0,0
15-11-2021,sivakasi,23.3,37.6,0,20,15,53,23,1011.4,1007.4,0,0
16-11-2021,sivakasi,25,38.6,0,19,26,48,23,1009.7,1006.1,0,0
17-11-2021,sivakasi,21,34.2,7.6,13,15,71,39,1011.6,1009.1,1,1
18-11-2021,sivakasi,22.5,30.9,0.2,17,9,75,49,1010.5,1007.8,0,0
19-11-2021,sivakasi,22,26.1,2.8,9,4,91,80,1010.5,1009.3,1,1
20-11-2021,sivakasi,20.9,31.6,0.4,9,19,90,34,1014.5,1013.1,0,0
21-11-2021,sivakasi,13.9,30,0,26,22,47,28,1021.1,1018.1,0,0
22-11-2021,sivakasi,14.4,30,0,24,20,53,29,1021.4,1017.2,0,0
23-11-2021,sivakasi,14.9,30,0,26,19,56,34,1018.5,1014.6,0,0
24-11-2021,sivakasi,17.6,29.6,0,20,17,64,34,1017.2,1014,0,0
25-11-2021,sivakasi,19.8,30.9,0,20,9,67,35,1014.8,1011.5,0,0
26-11-2021,sivakasi,21.4,30.9,0,22,17,62,37,1015.2,1013.5,0,0
27-11-2021,sivakasi,18.4,33.5,0,17,17,63,31,1019.4,1016.1,0,0
28-11-2021,sivakasi,18.4,33.2,0,19,19,56,27,1021.4,1017.2,0,0
29-11-2021,sivakasi,18.7,34.5,0,15,9,61,30,1020.2,1015.7,0,0
30-11-2021,sivakasi,20.1,34.1,0,15,9,64,36,1018.9,1014.7,0,0
01-12-2021,sivakasi,20.3,33.3,0,19,7,65,35,1018,1014.2,0,0
02-12-2021,sivakasi,23.3,32.6,0,17,13,68,38,1016.9,1013.4,0,0
03-12-2021,sivakasi,19.7,24.6,11.4,9,13,93,85,1014.3,1011.7,1,1
04-12-2021,sivakasi,20.2,23.2,0.6,15,20,90,82,1010.9,1008.1,0,0
05-12-2021,sivakasi,19.2,24.2,3,17,20,80,86,1007.2,1004.9,1,1
06-12-2021,sivakasi,19.3,30,2.4,9,15,78,57,1005.1,1001.4,1,1
07-12-2021,sivakasi,20.4,30,6.8,7,24,91,41,1003.2,1002.3,1,1
08-12-2021,sivakasi,18.1,27.8,0,19,20,88,48,1006.7,1005.2,0,0
09-12-2021,sivakasi,12.3,27.5,0,0,26,63,28,1010.3,1008.4,0,0
10-12-2021,sivakasi,12.4,25.4,0,20,30,72,37,1013.2,1011.2,0,0
11-12-2021,sivakasi,9.6,29.1,0,7,9,71,32,1016,1013.6,0,0
12-12-2021,sivakasi,15,29.2,0,13,11,60,33,1020.2,1017.5,0,0
13-12-2021,sivakasi,13.1,30.6,0,13,17,58,23,1022.7,1019.2,0,0
14-12-2021,sivakasi,15.3,28.9,0,15,20,58,41,1022.6,1018.9,0,0
15-12-2021,sivakasi,14.4,30.2,0,9,7,72,29,1020.9,1016.5,0,0
16-12-2021,sivakasi,15.4,31.8,0,11,13,73,31,1020.3,1016.6,0,0
17-12-2021,sivakasi,10.7,26.7,0,9,17,59,24,1017.4,1013,0,0
18-12-2021,sivakasi,10.9,26.2,0,13,19,60,27,1015.7,1012.8,0,0
19-12-2021,sivakasi,13.8,17.4,0,7,11,57,78,1014.3,1013.8,0,0
20-12-2021,sivakasi,11,23.7,1.2,4,33,97,29,1017.1,1014.2,1,1
21-12-2021,sivakasi,7.3,23.9,0,7,17,61,25,1019.5,1016.8,0,0
22-12-2021,sivakasi,7.6,23.1,0,4,13,53,18,1022.4,1017.9,0,0
23-12-2021,sivakasi,4.9,24.3,0,0,6,53,19,1018.9,1014.4,0,0
24-12-2021,sivakasi,6.9,24.9,0,13,15,52,25,1015.5,1011.4,0,0
25-12-2021,sivakasi,11,23.7,0.2,11,20,73,25,1012.7,1008.9,0,0
26-12-2021,sivakasi,4.1,20.8,0,9,31,63,26,1014.2,1012.7,0,0
27-12-2021,sivakasi,1.7,18.3,0,11,28,45,22,1016.4,1012.7,0,0
28-12-2021,sivakasi,6.2,18,0,28,33,53,38,1016.3,1013.8,0,0
29-12-2021,sivakasi,4.4,19.5,0,13,24,53,49,1018.4,1014.4,0,0
30-12-2021,sivakasi,5,18.5,0,24,37,64,19,1020,1018.5,0,0
31-12-2021,sivakasi,-0.8,20.5,0,15,9,37,13,1028.5,1026.4,0,0
01-01-2022,sivakasi,1.8,21.7,0,11,9,39,17,1031.2,1027,0,0
02-01-2022,sivakasi,1,22.3,0,11,11,39,11,1029.2,1025.3,0,0
03-01-2022,sivakasi,4.3,23.6,0,17,4,38,17,1030.3,1026.8,0,0
04-01-2022,sivakasi,7,24.2,0,22,9,51,35,1029.9,1026.2,0,0
05-01-2022,sivakasi,11.1,24.3,0,17,6,54,36,1027.8,1023.4,0,0
06-01-2022,sivakasi,10.6,25.1,0,20,7,58,34,1026,1021.5,0,0
07-01-2022,sivakasi,11,24.4,0,19,22,61,51,1021.7,1015.9,0,0
08-01-2022,sivakasi,14.8,18.5,18.4,15,24,93,77,1011.9,1009.1,1,1
09-01-2022,sivakasi,9.3,15.5,0.2,15,30,89,60,1009.4,1007.4,0,0
10-01-2022,sivakasi,7.8,14.3,1.6,20,28,91,69,1013.3,1011.5,1,1
11-01-2022,sivakasi,4.3,17.9,0,11,28,77,45,1017.4,1015.3,0,0
12-01-2022,sivakasi,3.3,18.1,0,9,22,83,35,1021.3,1017.9,0,0
13-01-2022,sivakasi,1.2,18.5,0,13,6,74,34,1022.5,1020.2,0,0
14-01-2022,sivakasi,5.1,20.8,0,13,17,65,44,1023.1,1019.4,0,0
15-01-2022,sivakasi,6.6,19.4,0,15,19,87,45,1019.9,1015.2,0,0
16-01-2022,sivakasi,7.8,17.4,0.8,13,6,92,50,1015.4,1014.7,0,0
17-01-2022,sivakasi,5.6,23.1,0,20,31,77,46,1019.1,1016.9,0,0
18-01-2022,sivakasi,6.7,22.6,0,20,13,58,34,1022,1018.5,0,0
19-01-2022,sivakasi,4.7,21.3,0,13,17,71,34,1020.2,1016.9,0,0
20-01-2022,sivakasi,4.9,22.5,0,9,17,66,35,1020.1,1016.4,0,0
21-01-2022,sivakasi,7.6,23.9,0,15,20,68,28,1018.9,1014.6,0,0
22-01-2022,sivakasi,7.4,18.9,0,15,19,53,23,1019.1,1017.6,0,0
23-01-2022,sivakasi,4.9,19.1,0,7,17,66,30,1021,1017.8,0,0
24-01-2022,sivakasi,2.8,16.5,0,11,26,67,35,1020.5,1018.1,0,0
25-01-2022,sivakasi,-1.2,11.7,0,15,20,68,42,1021.1,1018.1,0,0
26-01-2022,sivakasi,-2.8,15.6,0,7,26,72,38,1020.8,1018.4,0,0
27-01-2022,sivakasi,2.4,18.2,0,7,13,70,36,1020.8,1019.3,0,0
28-01-2022,sivakasi,8.2,17.7,12.2,19,28,90,58,1019.9,1017,1,1
29-01-2022,sivakasi,10,16.5,0.6,9,19,92,70,1018,1014.4,0,0
30-01-2022,sivakasi,10.6,12,21.6,19,28,95,97,1015.9,1012.9,1,1
31-01-2022,sivakasi,11,15.4,19.4,13,4,95,81,1015.3,1014.7,1,1
01-02-2022,sivakasi,6,19.2,0.6,9,13,95,54,1019,1015.4,0,0
02-02-2022,sivakasi,5.6,17.3,0,19,35,85,39,1016.3,1013.2,0,0
03-02-2022,sivakasi,4.6,15.6,0,26,37,70,46,1018.1,1015.7,0,0
04-02-2022,sivakasi,3.8,16.9,0,13,22,79,43,1019.4,1017,0,0
05-02-2022,sivakasi,2.6,17.7,0,7,9,77,44,1020.5,1017,0,0
06-02-2022,sivakasi,4.2,20.6,0,20,33,71,25,1015.3,1009.6,0,0
07-02-2022,sivakasi,4.2,14.3,0.4,9,20,100,40,1019.2,1017.4,0,0
08-02-2022,sivakasi,0.6,16.6,0,9,26,80,49,1023.6,1021.6,0,0
09-02-2022,sivakasi,1.3,19.7,0,0,0,81,37,1027.3,1024.8,0,0
10-02-2022,sivakasi,3.7,20.9,0,19,4,67,36,1029.9,1026.6,0,0
11-02-2022,sivakasi,5.5,21.4,0,19,7,71,35,1029.4,1025.5,0,0
12-02-2022,sivakasi,5.5,20,0,11,15,76,38,1028.7,1025.9,0,0
13-02-2022,sivakasi,5.7,22.1,0,19,20,58,28,1030.1,1026.7,0,0
14-02-2022,sivakasi,8.4,21.5,0,15,19,61,40,1031.4,1029.5,0,0
15-02-2022,sivakasi,5.9,19.8,0,17,15,58,35,1034.1,1029.6,0,0
16-02-2022,sivakasi,4.9,20.1,0,15,13,61,35,1029.3,1024.9,0,0
17-02-2022,sivakasi,6.1,20.7,0,17,9,68,39,1026,1021.9,0,0
18-02-2022,sivakasi,5.4,20,0,17,13,78,40,1023.9,1020.1,0,0
19-02-2022,sivakasi,8.1,23.4,0,17,19,73,34,1020.9,1016.2,0,0
20-02-2022,sivakasi,6.5,17.4,0.2,17,35,60,29,1020.1,1016.4,0,0
21-02-2022,sivakasi,0.9,16.6,0,7,20,62,32,1020,1016,0,0
22-02-2022,sivakasi,3.2,17.6,0,19,31,53,30,1019.2,1018.8,0,0
23-02-2022,sivakasi,0.8,14.4,0,2,24,70,30,1026.7,1023.9,0,0
24-02-2022,sivakasi,-1.2,13,0,9,28,70,41,1025.5,1022.1,0,0
25-02-2022,sivakasi,-2.2,14.6,0,11,24,72,36,1022.8,1018.7,0,0
26-02-2022,sivakasi,0,15.7,0,9,30,62,38,1023.9,1022.3,0,0
27-02-2022,sivakasi,-3.2,15.7,0,2,13,71,36,1026.2,1023,0,0
28-02-2022,sivakasi,1.8,13.1,0,13,15,70,50,1023.2,1021.8,0,0
01-03-2022,sivakasi,6.4,13.9,0.4,15,26,92,47,1026.7,1024.8,0,0
02-03-2022,sivakasi,2.8,19,0,9,15,66,36,1029.7,1027.2,0,0
03-03-2022,sivakasi,8.2,13,2.2,17,17,86,86,1028.4,1024.7,1,1
04-03-2022,sivakasi,9.9,14.5,3.2,13,6,88,83,1023.9,1021.2,1,1
05-03-2022,sivakasi,5.3,15.9,0.2,7,17,90,68,1021.5,1018.9,0,0
06-03-2022,sivakasi,0.5,13,0.2,15,33,85,53,1020.2,1017.4,0,0
07-03-2022,sivakasi,5.9,18.8,0,26,22,91,43,1016.9,1013.9,0,0
08-03-2022,sivakasi,3.5,18.9,0,15,30,76,36,1016.6,1013.8,0,0
09-03-2022,sivakasi,4.6,19.6,0,19,31,75,39,1017.1,1014.1,0,0
10-03-2022,sivakasi,3.3,18.6,0,11,13,78,37,1018.7,1016.8,0,0
11-03-2022,sivakasi,1,18,0,6,15,68,31,1021.2,1018.2,0,0
12-03-2022,sivakasi,1.2,20,0,15,11,62,34,1022.4,1019,0,0
13-03-2022,sivakasi,3.4,18,0.6,9,20,79,35,1024,1021.9,0,0
14-03-2022,sivakasi,1.1,17.7,0,7,17,67,28,1027.5,1025.6,0,0
15-03-2022,sivakasi,0.7,19.4,0,20,6,50,25,1029.3,1025.4,0,0
16-03-2022,sivakasi,3.5,20.2,0,19,9,61,30,1027.9,1024.1,0,0
17-03-2022,sivakasi,4.2,20.6,0,20,7,59,35,1025.3,1021.3,0,0
18-03-2022,sivakasi,3.9,21.6,0,17,6,60,31,1024,1020.4,0,0
19-03-2022,sivakasi,5.4,23.4,0,13,9,52,27,1024.8,1020.7,0,0
20-03-2022,sivakasi,7.8,23.9,0,20,11,55,28,1025.1,1021.8,0,0
21-03-2022,sivakasi,5.8,23.4,0,17,7,57,28,1026.4,1023.6,0,0
22-03-2022,sivakasi,5.9,22.9,0,13,17,59,30,1029.2,1024.9,0,0
23-03-2022,sivakasi,6.6,22.4,0,26,19,58,25,1028.5,1024.1,0,0
24-03-2022,sivakasi,14.2,22.6,0,26,20,73,38,1025,1019.9,0,0
25-03-2022,sivakasi,10.8,19.4,0,26,7,67,53,1019.7,1015.2,0,0
26-03-2022,sivakasi,1.5,17.7,1,11,22,69,46,1015.5,1012.2,0,0
27-03-2022,sivakasi,4.6,16.4,0,15,31,55,41,1012.4,1009.7,0,0
28-03-2022,sivakasi,3.1,18.5,0,13,20,60,29,1012,1008.1,0,0
29-03-2022,sivakasi,6.7,15.5,1,13,26,85,50,1011.5,1010.4,0,0
30-03-2022,sivakasi,1.3,19,0.2,9,13,99,38,1018.3,1016.3,0,0
31-03-2022,sivakasi,3.8,21.6,0,15,7,57,34,1023.5,1020,0,0
01-04-2022,sivakasi,6.5,21.5,0,20,7,66,44,1024.8,1020.8,0,0
02-04-2022,sivakasi,5.7,22.1,0,15,2,62,34,1024.3,1019.5,0,0
03-04-2022,sivakasi,6.8,23.4,0,28,15,60,33,1021.1,1015.5,0,0
04-04-2022,sivakasi,10.6,23.4,0,31,35,65,37,1017.4,1011.9,0,0
05-04-2022,sivakasi,8.9,15.3,13.2,24,24,79,64,1017.2,1015.4,1,1
06-04-2022,sivakasi,5.8,14.8,0.2,15,19,70,63,1018.5,1017,0,0
07-04-2022,sivakasi,5.1,19.5,1.2,26,15,67,42,1023.8,1022.3,1,1
08-04-2022,sivakasi,2.1,20.3,0,28,6,52,40,1028.9,1026.7,0,0
09-04-2022,sivakasi,4.7,22.1,0,17,26,57,29,1032.3,1028.4,0,0
10-04-2022,sivakasi,4.9,23.9,0,26,15,52,32,1030.9,1026.7,0,0
11-04-2022,sivakasi,7.6,22.4,0,13,11,59,31,1029,1023.8,0,0
12-04-2022,sivakasi,5.9,23.7,0,15,11,56,28,1027.2,1022.6,0,0
13-04-2022,sivakasi,6.1,24.7,0,11,6,57,30,1025.7,1020.7,0,0
14-04-2022,sivakasi,13.9,16,11.2,19,15,96,94,1020.8,1017,1,1
15-04-2022,sivakasi,7.1,19.9,20.8,2,11,99,58,1022.1,1019.2,1,1
16-04-2022,sivakasi,7.3,25.1,0,20,13,74,34,1020.2,1016,0,0
17-04-2022,sivakasi,9.1,22.3,8,11,7,74,52,1020.7,1017.6,1,1
18-04-2022,sivakasi,4.8,22.1,0,15,13,76,36,1022.9,1020.3,0,0
19-04-2022,sivakasi,6.4,22.6,0,17,7,74,36,1024,1019.9,0,0
20-04-2022,sivakasi,8.1,23.6,0,19,6,64,38,1025,1022.1,0,0
21-04-2022,sivakasi,8.3,23.3,0,22,15,51,34,1028.9,1024.1,0,0
22-04-2022,sivakasi,7.7,21.9,0,30,11,27,27,1029,1024.8,0,0
23-04-2022,sivakasi,7,23.4,0,19,9,61,28,1028.6,1023,0,0
24-04-2022,sivakasi,8.5,23.5,0,19,13,60,28,1024.3,1018.7,0,0
25-04-2022,sivakasi,10.3,26.9,0,24,19,68,25,1019.8,1015.4,0,0
26-04-2022,sivakasi,14.3,23.4,5.6,17,17,72,53,1019.9,1014.8,1,1
27-04-2022,sivakasi,10.6,14.9,27,13,33,97,53,1013.6,1011.4,0,0
28-04-2022,sivakasi,4.8,14.5,16.2,30,37,71,46,1017.4,1015.6,1,1
29-04-2022,sivakasi,2.9,16.8,0,15,22,58,39,1019.1,1016.2,0,0
30-04-2022,sivakasi,3.5,18.5,0,11,20,66,38,1022.8,1021.8,0,0
01-05-2022,sivakasi,4,21.4,0,11,11,56,31,1028.5,1024.7,0,0
02-05-2022,sivakasi,3.8,23.4,0,13,17,55,20,1027.5,1023,0,0
03-05-2022,sivakasi,4.6,26,0,13,24,48,15,1025,1020.5,0,0
04-05-2022,sivakasi,6.1,27.8,0,11,11,38,15,1022.2,1017.7,0,0
05-05-2022,sivakasi,7.5,30.3,0,13,15,35,13,1020.2,1016.2,0,0
06-05-2022,sivakasi,12.1,30.6,0,17,20,30,12,1020.5,1017.1,0,0
07-05-2022,sivakasi,11.3,30.3,0,17,33,32,8,1020.5,1014,0,0
08-05-2022,sivakasi,15.1,28.1,0,24,30,37,27,1015.1,1010.6,0,0
09-05-2022,sivakasi,7,23.9,0,2,17,31,15,1021.7,1018.2,0,0
10-05-2022,sivakasi,6.9,27.6,0,26,19,55,24,1023.5,1018.2,0,0
11-05-2022,sivakasi,12.3,28.8,0,24,2,54,34,1021.6,1016.2,0,0
12-05-2022,sivakasi,12.2,30.2,0,19,24,43,37,1018.3,1013.1,0,0
13-05-2022,sivakasi,12.1,24.2,0,30,31,36,18,1014.2,1011.8,0,0
14-05-2022,sivakasi,6.1,25.4,0,28,20,44,29,1019,1014.7,0,0
15-05-2022,sivakasi,9.8,25.5,0,20,11,46,27,1021.5,1015.6,0,0
16-05-2022,sivakasi,14.2,17.9,0,30,11,73,91,1016.9,1014.6,0,0
17-05-2022,sivakasi,14.6,20.9,37.2,13,35,97,38,1007.6,1004.8,1,1
18-05-2022,sivakasi,6.7,21.4,0.2,2,19,51,30,1012.1,1007.4,0,0
19-05-2022,sivakasi,8.6,17,1.8,9,39,89,48,1006.7,1005.5,1,1
20-05-2022,sivakasi,4.8,18,4.4,19,20,88,50,1013.2,1013.6,1,1
21-05-2022,sivakasi,4.7,21.3,0,20,13,57,36,1020,1017.5,0,0
22-05-2022,sivakasi,6,22.7,0,17,6,56,26,1022.4,1018.6,0,0
23-05-2022,sivakasi,9.2,18.2,0,28,20,68,60,1020,1016.6,0,0
24-05-2022,sivakasi,13.3,16.6,5,15,22,95,94,1015.1,1011.4,1,1
25-05-2022,sivakasi,12.4,23.5,1.8,11,4,90,54,1013.2,1009.7,1,1
26-05-2022,sivakasi,12.3,24.1,3.2,0,28,77,39,1010.7,1008.1,1,1
27-05-2022,sivakasi,9.3,24.9,0.4,2,24,77,30,1011.9,1008.2,0,0
28-05-2022,sivakasi,13.2,23.8,0.4,11,2,68,42,1011.1,1008.9,0,0
29-05-2022,sivakasi,8.7,25.1,0,9,22,68,24,1012.4,1010,0,0
30-05-2022,sivakasi,6.7,25.7,0,7,9,52,16,1016.1,1013.2,0,0
31-05-2022,sivakasi,9.3,28,0,17,15,61,38,1017.8,1014.6,0,0
01-06-2022,sivakasi,13.7,29,0,24,19,65,45,1016.4,1011.7,0,0
02-06-2022,sivakasi,16.2,24.5,50.8,7,15,76,65,1009.5,1007.4,1,1
03-06-2022,sivakasi,13.1,26.5,0,13,26,73,43,1014.7,1015.9,0,0
04-06-2022,sivakasi,9.8,27.4,0,20,13,57,37,1024.9,1023.7,0,0
05-06-2022,sivakasi,13.9,24.4,0,26,9,51,31,1031.1,1027.7,0,0
06-06-2022,sivakasi,10.3,25.7,0,20,22,54,35,1030.1,1025.1,0,0
07-06-2022,sivakasi,11.3,26.3,0,19,9,59,30,1028.9,1023.4,0,0
08-06-2022,sivakasi,11.9,28.2,0,15,15,60,29,1025.9,1020.8,0,0
09-06-2022,sivakasi,13.5,29,0,20,11,60,26,1024.2,1019.9,0,0
10-06-2022,sivakasi,14.3,28.1,0,17,13,64,37,1023,1018.2,0,0
11-06-2022,sivakasi,15.7,29.2,0,26,13,62,35,1018.6,1013.2,0,0
12-06-2022,sivakasi,17.4,32.6,0,24,11,61,32,1013.1,1009.1,0,0
13-06-2022,sivakasi,16.6,28.8,5.2,20,28,78,78,1013.8,1010.9,1,1
14-06-2022,sivakasi,16,27.1,0.2,26,19,61,52,1017.3,1014.4,0,0
15-06-2022,sivakasi,15.1,28.4,0,20,19,63,47,1017.6,1013.2,0,0
16-06-2022,sivakasi,18,28.3,0,30,26,74,61,1013.7,1011.4,0,0
17-06-2022,sivakasi,18.3,32.2,0,13,30,72,47,1012.7,1009.2,0,0
18-06-2022,sivakasi,9.9,29.4,0,15,17,40,22,1017.3,1013.8,0,0
19-06-2022,sivakasi,15.5,26.8,0,20,9,59,37,1018.1,1014.2,0,0
20-06-2022,sivakasi,11.9,30.7,0,6,22,49,19,1013.3,1009.3,0,0
21-06-2022,sivakasi,12,29.8,0,7,24,34,19,1010.5,1008.5,0,0
22-06-2022,sivakasi,13.2,31.2,0,17,6,55,27,1015.1,1011.9,0,0
23-06-2022,sivakasi,17.4,31,0,35,19,54,34,1018.2,1013.6,0,0
24-06-2022,sivakasi,20,22.4,0,20,7,69,83,1016,1014.4,0,0
25-06-2022,sivakasi,18.3,32.9,0.6,20,17,63,30,1016.2,1012.4,0,0
26-06-2022,sivakasi,19.9,34.6,0,26,24,53,20,1017.6,1012.9,0,0
27-06-2022,sivakasi,20.5,34.2,0,26,11,56,25,1017.9,1013.9,0,0
28-06-2022,sivakasi,19.1,29.1,0,7,7,71,47,1017.5,1014.5,0,0
29-06-2022,sivakasi,15.9,34.4,0,4,4,47,24,1018.9,1015.1,0,0
30-06-2022,sivakasi,19.7,32.4,0,30,15,60,36,1017.9,1013.7,0,0
01-07-2022,sivakasi,20.4,34,0,30,26,55,31,1014.2,1008.6,0,0
02-07-2022,sivakasi,20.5,36.8,0,31,15,48,21,1014.1,1010.2,0,0
03-07-2022,sivakasi,21.1,39.7,0,22,9,36,16,1015.2,1011.6,0,0
04-07-2022,sivakasi,25.5,37.1,0,30,19,44,17,1016.5,1012.5,0,0
05-07-2022,sivakasi,20.2,33.3,0,30,28,53,29,1016.5,1013.9,0,0
06-07-2022,sivakasi,21.5,29.5,0,20,22,52,49,1017.8,1014.6,0,0
07-07-2022,sivakasi,19.9,34.6,0,30,11,48,25,1017.3,1013,0,0
08-07-2022,sivakasi,20.8,34.9,0,31,17,49,20,1015.9,1011.5,0,0
09-07-2022,sivakasi,22.1,35,0,28,9,40,26,1013.7,1009.6,0,0
10-07-2022,sivakasi,19.3,32.9,0,35,26,51,27,1012.2,1007.6,0,0
11-07-2022,sivakasi,20.3,22.1,23.4,19,19,96,92,1012,1010.1,1,1
12-07-2022,sivakasi,19.2,24.9,45.6,11,17,89,96,1017.5,1016.6,1,1
13-07-2022,sivakasi,19.1,21.8,39.4,19,28,97,93,1016.9,1013.5,1,1
14-07-2022,sivakasi,19.5,27.5,113,15,22,94,58,1012.1,1009.4,1,1
15-07-2022,sivakasi,18.9,29.1,0.2,17,22,71,30,1011.5,1011.5,0,0
16-07-2022,sivakasi,16.7,31.5,0,20,11,50,28,1015.6,1013.6,0,0
17-07-2022,sivakasi,21.4,32.4,0,35,26,59,39,1017,1014.4,0,0
18-07-2022,sivakasi,20.2,30.7,0,31,19,62,42,1015.6,1011.6,0,0
19-07-2022,sivakasi,20.1,24.8,7,13,15,89,91,1013.8,1013.1,1,1
20-07-2022,sivakasi,12.7,26.3,2,17,11,53,34,1016.5,1014,1,1
21-07-2022,sivakasi,14.2,27.1,0,15,9,56,41,1017.5,1014.5,0,0
22-07-2022,sivakasi,15.2,28.7,0,22,6,62,38,1015.3,1011.1,0,0
23-07-2022,sivakasi,15.4,29.2,0,19,6,56,37,1013.3,1009.2,0,0
24-07-2022,sivakasi,14.7,19.9,19.4,13,15,85,74,1015.1,1012.1,1,1
25-07-2022,sivakasi,13.7,20.6,8.4,15,13,88,95,1011.1,1009.1,1,1
26-07-2022,sivakasi,14.6,25.1,27.2,13,9,80,68,1009.6,1007.8,1,1
27-07-2022,sivakasi,16.2,26.2,17.8,17,13,63,47,1012.5,1009.2,1,1
28-07-2022,sivakasi,17.5,28,13.8,20,4,86,56,1008.7,1005,1,1
29-07-2022,sivakasi,19.8,28.5,0,15,28,78,57,1005.2,1001.2,0,0
30-07-2022,sivakasi,18.5,27.9,14,15,24,80,53,1004.3,1002.5,1,1
31-07-2022,sivakasi,16,28.2,0,2,30,68,32,1007.2,1006.4,0,0
01-08-2022,sivakasi,14.6,28.7,0,0,13,46,27,1012.3,1010.2,0,0
02-08-2022,sivakasi,16.8,27.1,0,19,15,63,50,1015.4,1012.4,0,0
